Match Name,Team,Outcome,Team A,Team B,Team A Pistol Winrate vs B,Team B Pistol Winrate vs A,Team A Pistol Winrate,Team B Pistol Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round
G2 Esports vs Cloud9,G2 Esports,0,G2 Esports,Cloud9,60.0,40.0,40.35087719298245,54.166666666666664,1.14,133.75,205.11,7.91,0.09,1.01,127.73,194.34,5.18,0.1
G2 Esports vs Cloud9,Cloud9,1,G2 Esports,Cloud9,60.0,40.0,40.35087719298245,54.166666666666664,1.14,133.75,205.11,7.91,0.09,1.01,127.73,194.34,5.18,0.1
G2 Esports vs Cloud9,G2 Esports,0,G2 Esports,Cloud9,60.0,40.0,40.35087719298245,54.166666666666664,1.14,133.75,205.11,7.91,0.09,1.01,127.73,194.34,5.18,0.1
G2 Esports vs Cloud9,Cloud9,1,G2 Esports,Cloud9,60.0,40.0,40.35087719298245,54.166666666666664,1.14,133.75,205.11,7.91,0.09,1.01,127.73,194.34,5.18,0.1
G2 Esports vs Cloud9,G2 Esports,1,G2 Esports,Cloud9,60.0,40.0,40.35087719298245,54.166666666666664,1.14,133.75,205.11,7.91,0.09,1.01,127.73,194.34,5.18,0.1
G2 Esports vs Cloud9,Cloud9,0,G2 Esports,Cloud9,60.0,40.0,40.35087719298245,54.166666666666664,1.14,133.75,205.11,7.91,0.09,1.01,127.73,194.34,5.18,0.1
MIBR vs FURIA,MIBR,1,MIBR,FURIA,100.0,0.0,52.5,16.666666666666664,1.07,129.72,196.48,6.76,0.1,0.86,117.84,178.16,3.7,0.11
MIBR vs FURIA,FURIA,0,MIBR,FURIA,100.0,0.0,52.5,16.666666666666664,1.07,129.72,196.48,6.76,0.1,0.86,117.84,178.16,3.7,0.11
MIBR vs FURIA,MIBR,1,MIBR,FURIA,100.0,0.0,52.5,16.666666666666664,1.07,129.72,196.48,6.76,0.1,0.86,117.84,178.16,3.7,0.11
MIBR vs FURIA,FURIA,0,MIBR,FURIA,100.0,0.0,52.5,16.666666666666664,1.07,129.72,196.48,6.76,0.1,0.86,117.84,178.16,3.7,0.11
MIBR vs FURIA,MIBR,1,MIBR,FURIA,100.0,0.0,52.5,16.666666666666664,1.07,129.72,196.48,6.76,0.1,0.86,117.84,178.16,3.7,0.11
MIBR vs FURIA,FURIA,0,MIBR,FURIA,100.0,0.0,52.5,16.666666666666664,1.07,129.72,196.48,6.76,0.1,0.86,117.84,178.16,3.7,0.11
Sentinels vs 2Game Esports,Sentinels,0,Sentinels,2Game Esports,50.0,50.0,51.11111111111111,53.333333333333336,1.07,130.42,198.68,5.89,0.1,0.82,120.03,180.97,4.35,0.11
Sentinels vs 2Game Esports,2Game Esports,1,Sentinels,2Game Esports,50.0,50.0,51.11111111111111,53.333333333333336,1.07,130.42,198.68,5.89,0.1,0.82,120.03,180.97,4.35,0.11
Sentinels vs 2Game Esports,Sentinels,1,Sentinels,2Game Esports,50.0,50.0,51.11111111111111,53.333333333333336,1.07,130.42,198.68,5.89,0.1,0.82,120.03,180.97,4.35,0.11
Sentinels vs 2Game Esports,2Game Esports,0,Sentinels,2Game Esports,50.0,50.0,51.11111111111111,53.333333333333336,1.07,130.42,198.68,5.89,0.1,0.82,120.03,180.97,4.35,0.11
KRÜ Esports vs 100 Thieves,KRÜ Esports,0,KRÜ Esports,100 Thieves,0.0,100.0,42.857142857142854,44.44444444444444,1.1,131.5,200.45,5.29,0.09,1.03,128.17,194.13,5.2,0.1
KRÜ Esports vs 100 Thieves,100 Thieves,1,KRÜ Esports,100 Thieves,0.0,100.0,42.857142857142854,44.44444444444444,1.1,131.5,200.45,5.29,0.09,1.03,128.17,194.13,5.2,0.1
KRÜ Esports vs 100 Thieves,KRÜ Esports,0,KRÜ Esports,100 Thieves,0.0,100.0,42.857142857142854,44.44444444444444,1.1,131.5,200.45,5.29,0.09,1.03,128.17,194.13,5.2,0.1
KRÜ Esports vs 100 Thieves,100 Thieves,1,KRÜ Esports,100 Thieves,0.0,100.0,42.857142857142854,44.44444444444444,1.1,131.5,200.45,5.29,0.09,1.03,128.17,194.13,5.2,0.1
Evil Geniuses vs LOUD,Evil Geniuses,1,Evil Geniuses,LOUD,40.0,60.0,58.333333333333336,60.86956521739131,1.0,130.87,198.09,5.0,0.1,1.04,134.14,201.51,6.03,0.1
Evil Geniuses vs LOUD,LOUD,0,Evil Geniuses,LOUD,40.0,60.0,58.333333333333336,60.86956521739131,1.0,130.87,198.09,5.0,0.1,1.04,134.14,201.51,6.03,0.1
Evil Geniuses vs LOUD,Evil Geniuses,0,Evil Geniuses,LOUD,40.0,60.0,58.333333333333336,60.86956521739131,1.0,130.87,198.09,5.0,0.1,1.04,134.14,201.51,6.03,0.1
Evil Geniuses vs LOUD,LOUD,1,Evil Geniuses,LOUD,40.0,60.0,58.333333333333336,60.86956521739131,1.0,130.87,198.09,5.0,0.1,1.04,134.14,201.51,6.03,0.1
Evil Geniuses vs LOUD,Evil Geniuses,0,Evil Geniuses,LOUD,40.0,60.0,58.333333333333336,60.86956521739131,1.0,130.87,198.09,5.0,0.1,1.04,134.14,201.51,6.03,0.1
Evil Geniuses vs LOUD,LOUD,1,Evil Geniuses,LOUD,40.0,60.0,58.333333333333336,60.86956521739131,1.0,130.87,198.09,5.0,0.1,1.04,134.14,201.51,6.03,0.1
LEVIATÁN vs NRG,LEVIATÁN,0,LEVIATÁN,NRG,0.0,,50.0,0.0,0.98,128.71,191.83,4.12,0.11,,,,,
LEVIATÁN vs NRG,Mega Minors,1,LEVIATÁN,NRG,0.0,,50.0,0.0,0.98,128.71,191.83,4.12,0.11,,,,,
LEVIATÁN vs NRG,LEVIATÁN,0,LEVIATÁN,NRG,0.0,,50.0,0.0,0.98,128.71,191.83,4.12,0.11,,,,,
LEVIATÁN vs NRG,Mega Minors,1,LEVIATÁN,NRG,0.0,,50.0,0.0,0.98,128.71,191.83,4.12,0.11,,,,,
MIBR vs 100 Thieves,MIBR,1,MIBR,100 Thieves,50.0,50.0,52.5,44.44444444444444,1.07,129.72,196.48,6.76,0.1,1.03,128.17,194.13,5.2,0.1
MIBR vs 100 Thieves,100 Thieves,0,MIBR,100 Thieves,50.0,50.0,52.5,44.44444444444444,1.07,129.72,196.48,6.76,0.1,1.03,128.17,194.13,5.2,0.1
MIBR vs 100 Thieves,MIBR,1,MIBR,100 Thieves,50.0,50.0,52.5,44.44444444444444,1.07,129.72,196.48,6.76,0.1,1.03,128.17,194.13,5.2,0.1
MIBR vs 100 Thieves,100 Thieves,0,MIBR,100 Thieves,50.0,50.0,52.5,44.44444444444444,1.07,129.72,196.48,6.76,0.1,1.03,128.17,194.13,5.2,0.1
Sentinels vs Cloud9,Sentinels,0,Sentinels,Cloud9,50.0,50.0,51.11111111111111,54.166666666666664,1.07,130.42,198.68,5.89,0.1,1.01,127.73,194.34,5.18,0.1
Sentinels vs Cloud9,Cloud9,1,Sentinels,Cloud9,50.0,50.0,51.11111111111111,54.166666666666664,1.07,130.42,198.68,5.89,0.1,1.01,127.73,194.34,5.18,0.1
Sentinels vs Cloud9,Sentinels,1,Sentinels,Cloud9,50.0,50.0,51.11111111111111,54.166666666666664,1.07,130.42,198.68,5.89,0.1,1.01,127.73,194.34,5.18,0.1
Sentinels vs Cloud9,Cloud9,0,Sentinels,Cloud9,50.0,50.0,51.11111111111111,54.166666666666664,1.07,130.42,198.68,5.89,0.1,1.01,127.73,194.34,5.18,0.1
100 Thieves vs NRG,100 Thieves,1,100 Thieves,NRG,40.0,,44.44444444444444,0.0,1.03,128.17,194.13,5.2,0.1,,,,,
100 Thieves vs NRG,Mega Minors,0,100 Thieves,NRG,40.0,,44.44444444444444,0.0,1.03,128.17,194.13,5.2,0.1,,,,,
100 Thieves vs NRG,100 Thieves,0,100 Thieves,NRG,40.0,,44.44444444444444,0.0,1.03,128.17,194.13,5.2,0.1,,,,,
100 Thieves vs NRG,Mega Minors,1,100 Thieves,NRG,40.0,,44.44444444444444,0.0,1.03,128.17,194.13,5.2,0.1,,,,,
Cloud9 vs Evil Geniuses,Cloud9,0,Cloud9,Evil Geniuses,50.0,50.0,54.166666666666664,58.333333333333336,1.01,127.73,194.34,5.18,0.1,1.0,130.87,198.09,5.0,0.1
Cloud9 vs Evil Geniuses,Evil Geniuses,1,Cloud9,Evil Geniuses,50.0,50.0,54.166666666666664,58.333333333333336,1.01,127.73,194.34,5.18,0.1,1.0,130.87,198.09,5.0,0.1
Cloud9 vs Evil Geniuses,Cloud9,1,Cloud9,Evil Geniuses,50.0,50.0,54.166666666666664,58.333333333333336,1.01,127.73,194.34,5.18,0.1,1.0,130.87,198.09,5.0,0.1
Cloud9 vs Evil Geniuses,Evil Geniuses,0,Cloud9,Evil Geniuses,50.0,50.0,54.166666666666664,58.333333333333336,1.01,127.73,194.34,5.18,0.1,1.0,130.87,198.09,5.0,0.1
KRÜ Esports vs MIBR,KRÜ Esports,0,KRÜ Esports,MIBR,20.0,80.0,42.857142857142854,52.5,1.1,131.5,200.45,5.29,0.09,1.07,129.72,196.48,6.76,0.1
KRÜ Esports vs MIBR,MIBR,1,KRÜ Esports,MIBR,20.0,80.0,42.857142857142854,52.5,1.1,131.5,200.45,5.29,0.09,1.07,129.72,196.48,6.76,0.1
KRÜ Esports vs MIBR,KRÜ Esports,0,KRÜ Esports,MIBR,20.0,80.0,42.857142857142854,52.5,1.1,131.5,200.45,5.29,0.09,1.07,129.72,196.48,6.76,0.1
KRÜ Esports vs MIBR,MIBR,1,KRÜ Esports,MIBR,20.0,80.0,42.857142857142854,52.5,1.1,131.5,200.45,5.29,0.09,1.07,129.72,196.48,6.76,0.1
G2 Esports vs Sentinels,G2 Esports,0,G2 Esports,Sentinels,57.14285714285714,42.857142857142854,40.35087719298245,51.11111111111111,1.14,133.75,205.11,7.91,0.09,1.07,130.42,198.68,5.89,0.1
G2 Esports vs Sentinels,Sentinels,1,G2 Esports,Sentinels,57.14285714285714,42.857142857142854,40.35087719298245,51.11111111111111,1.14,133.75,205.11,7.91,0.09,1.07,130.42,198.68,5.89,0.1
G2 Esports vs Sentinels,G2 Esports,1,G2 Esports,Sentinels,57.14285714285714,42.857142857142854,40.35087719298245,51.11111111111111,1.14,133.75,205.11,7.91,0.09,1.07,130.42,198.68,5.89,0.1
G2 Esports vs Sentinels,Sentinels,0,G2 Esports,Sentinels,57.14285714285714,42.857142857142854,40.35087719298245,51.11111111111111,1.14,133.75,205.11,7.91,0.09,1.07,130.42,198.68,5.89,0.1
G2 Esports vs Sentinels,G2 Esports,0,G2 Esports,Sentinels,57.14285714285714,42.857142857142854,40.35087719298245,51.11111111111111,1.14,133.75,205.11,7.91,0.09,1.07,130.42,198.68,5.89,0.1
G2 Esports vs Sentinels,Sentinels,1,G2 Esports,Sentinels,57.14285714285714,42.857142857142854,40.35087719298245,51.11111111111111,1.14,133.75,205.11,7.91,0.09,1.07,130.42,198.68,5.89,0.1
KRÜ Esports vs Evil Geniuses,KRÜ Esports,1,KRÜ Esports,Evil Geniuses,25.0,75.0,42.857142857142854,58.333333333333336,1.1,131.5,200.45,5.29,0.09,1.0,130.87,198.09,5.0,0.1
KRÜ Esports vs Evil Geniuses,Evil Geniuses,0,KRÜ Esports,Evil Geniuses,25.0,75.0,42.857142857142854,58.333333333333336,1.1,131.5,200.45,5.29,0.09,1.0,130.87,198.09,5.0,0.1
KRÜ Esports vs Evil Geniuses,KRÜ Esports,0,KRÜ Esports,Evil Geniuses,25.0,75.0,42.857142857142854,58.333333333333336,1.1,131.5,200.45,5.29,0.09,1.0,130.87,198.09,5.0,0.1
KRÜ Esports vs Evil Geniuses,Evil Geniuses,1,KRÜ Esports,Evil Geniuses,25.0,75.0,42.857142857142854,58.333333333333336,1.1,131.5,200.45,5.29,0.09,1.0,130.87,198.09,5.0,0.1
G2 Esports vs 100 Thieves,G2 Esports,0,G2 Esports,100 Thieves,33.33333333333333,66.66666666666666,40.35087719298245,44.44444444444444,1.14,133.75,205.11,7.91,0.09,1.03,128.17,194.13,5.2,0.1
G2 Esports vs 100 Thieves,100 Thieves,1,G2 Esports,100 Thieves,33.33333333333333,66.66666666666666,40.35087719298245,44.44444444444444,1.14,133.75,205.11,7.91,0.09,1.03,128.17,194.13,5.2,0.1
G2 Esports vs 100 Thieves,G2 Esports,0,G2 Esports,100 Thieves,33.33333333333333,66.66666666666666,40.35087719298245,44.44444444444444,1.14,133.75,205.11,7.91,0.09,1.03,128.17,194.13,5.2,0.1
G2 Esports vs 100 Thieves,100 Thieves,1,G2 Esports,100 Thieves,33.33333333333333,66.66666666666666,40.35087719298245,44.44444444444444,1.14,133.75,205.11,7.91,0.09,1.03,128.17,194.13,5.2,0.1
G2 Esports vs 100 Thieves,G2 Esports,1,G2 Esports,100 Thieves,33.33333333333333,66.66666666666666,40.35087719298245,44.44444444444444,1.14,133.75,205.11,7.91,0.09,1.03,128.17,194.13,5.2,0.1
G2 Esports vs 100 Thieves,100 Thieves,0,G2 Esports,100 Thieves,33.33333333333333,66.66666666666666,40.35087719298245,44.44444444444444,1.14,133.75,205.11,7.91,0.09,1.03,128.17,194.13,5.2,0.1
MIBR vs Sentinels,MIBR,0,MIBR,Sentinels,16.666666666666664,83.33333333333334,52.5,51.11111111111111,1.07,129.72,196.48,6.76,0.1,1.07,130.42,198.68,5.89,0.1
MIBR vs Sentinels,Sentinels,1,MIBR,Sentinels,16.666666666666664,83.33333333333334,52.5,51.11111111111111,1.07,129.72,196.48,6.76,0.1,1.07,130.42,198.68,5.89,0.1
MIBR vs Sentinels,MIBR,0,MIBR,Sentinels,16.666666666666664,83.33333333333334,52.5,51.11111111111111,1.07,129.72,196.48,6.76,0.1,1.07,130.42,198.68,5.89,0.1
MIBR vs Sentinels,Sentinels,1,MIBR,Sentinels,16.666666666666664,83.33333333333334,52.5,51.11111111111111,1.07,129.72,196.48,6.76,0.1,1.07,130.42,198.68,5.89,0.1
G2 Esports vs Evil Geniuses,G2 Esports,0,G2 Esports,Evil Geniuses,0.0,100.0,40.35087719298245,58.333333333333336,1.14,133.75,205.11,7.91,0.09,1.0,130.87,198.09,5.0,0.1
G2 Esports vs Evil Geniuses,Evil Geniuses,1,G2 Esports,Evil Geniuses,0.0,100.0,40.35087719298245,58.333333333333336,1.14,133.75,205.11,7.91,0.09,1.0,130.87,198.09,5.0,0.1
G2 Esports vs Evil Geniuses,G2 Esports,0,G2 Esports,Evil Geniuses,0.0,100.0,40.35087719298245,58.333333333333336,1.14,133.75,205.11,7.91,0.09,1.0,130.87,198.09,5.0,0.1
G2 Esports vs Evil Geniuses,Evil Geniuses,1,G2 Esports,Evil Geniuses,0.0,100.0,40.35087719298245,58.333333333333336,1.14,133.75,205.11,7.91,0.09,1.0,130.87,198.09,5.0,0.1
G2 Esports vs Evil Geniuses,G2 Esports,0,G2 Esports,Evil Geniuses,0.0,100.0,40.35087719298245,58.333333333333336,1.14,133.75,205.11,7.91,0.09,1.0,130.87,198.09,5.0,0.1
G2 Esports vs Evil Geniuses,Evil Geniuses,1,G2 Esports,Evil Geniuses,0.0,100.0,40.35087719298245,58.333333333333336,1.14,133.75,205.11,7.91,0.09,1.0,130.87,198.09,5.0,0.1
MIBR vs G2 Esports,MIBR,1,MIBR,G2 Esports,42.857142857142854,57.14285714285714,52.5,40.35087719298245,1.07,129.72,196.48,6.76,0.1,1.14,133.75,205.11,7.91,0.09
MIBR vs G2 Esports,G2 Esports,0,MIBR,G2 Esports,42.857142857142854,57.14285714285714,52.5,40.35087719298245,1.07,129.72,196.48,6.76,0.1,1.14,133.75,205.11,7.91,0.09
MIBR vs G2 Esports,MIBR,0,MIBR,G2 Esports,42.857142857142854,57.14285714285714,52.5,40.35087719298245,1.07,129.72,196.48,6.76,0.1,1.14,133.75,205.11,7.91,0.09
MIBR vs G2 Esports,G2 Esports,1,MIBR,G2 Esports,42.857142857142854,57.14285714285714,52.5,40.35087719298245,1.07,129.72,196.48,6.76,0.1,1.14,133.75,205.11,7.91,0.09
MIBR vs G2 Esports,MIBR,1,MIBR,G2 Esports,42.857142857142854,57.14285714285714,52.5,40.35087719298245,1.07,129.72,196.48,6.76,0.1,1.14,133.75,205.11,7.91,0.09
MIBR vs G2 Esports,G2 Esports,0,MIBR,G2 Esports,42.857142857142854,57.14285714285714,52.5,40.35087719298245,1.07,129.72,196.48,6.76,0.1,1.14,133.75,205.11,7.91,0.09
MIBR vs G2 Esports,MIBR,0,MIBR,G2 Esports,42.857142857142854,57.14285714285714,52.5,40.35087719298245,1.07,129.72,196.48,6.76,0.1,1.14,133.75,205.11,7.91,0.09
MIBR vs G2 Esports,G2 Esports,1,MIBR,G2 Esports,42.857142857142854,57.14285714285714,52.5,40.35087719298245,1.07,129.72,196.48,6.76,0.1,1.14,133.75,205.11,7.91,0.09
Sentinels vs G2 Esports,Sentinels,0,Sentinels,G2 Esports,42.857142857142854,57.14285714285714,51.11111111111111,40.35087719298245,1.07,130.42,198.68,5.89,0.1,1.14,133.75,205.11,7.91,0.09
Sentinels vs G2 Esports,G2 Esports,1,Sentinels,G2 Esports,42.857142857142854,57.14285714285714,51.11111111111111,40.35087719298245,1.07,130.42,198.68,5.89,0.1,1.14,133.75,205.11,7.91,0.09
Sentinels vs G2 Esports,Sentinels,1,Sentinels,G2 Esports,42.857142857142854,57.14285714285714,51.11111111111111,40.35087719298245,1.07,130.42,198.68,5.89,0.1,1.14,133.75,205.11,7.91,0.09
Sentinels vs G2 Esports,G2 Esports,0,Sentinels,G2 Esports,42.857142857142854,57.14285714285714,51.11111111111111,40.35087719298245,1.07,130.42,198.68,5.89,0.1,1.14,133.75,205.11,7.91,0.09
Sentinels vs G2 Esports,Sentinels,1,Sentinels,G2 Esports,42.857142857142854,57.14285714285714,51.11111111111111,40.35087719298245,1.07,130.42,198.68,5.89,0.1,1.14,133.75,205.11,7.91,0.09
Sentinels vs G2 Esports,G2 Esports,0,Sentinels,G2 Esports,42.857142857142854,57.14285714285714,51.11111111111111,40.35087719298245,1.07,130.42,198.68,5.89,0.1,1.14,133.75,205.11,7.91,0.09
Sentinels vs G2 Esports,Sentinels,0,Sentinels,G2 Esports,42.857142857142854,57.14285714285714,51.11111111111111,40.35087719298245,1.07,130.42,198.68,5.89,0.1,1.14,133.75,205.11,7.91,0.09
Sentinels vs G2 Esports,G2 Esports,1,Sentinels,G2 Esports,42.857142857142854,57.14285714285714,51.11111111111111,40.35087719298245,1.07,130.42,198.68,5.89,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs Team Liquid,EDward Gaming,0,EDward Gaming,Team Liquid,0.0,100.0,50.0,56.36363636363636,1.1,133.73,205.74,3.58,0.1,1.09,132.01,199.34,5.95,0.09
EDward Gaming vs Team Liquid,Team Liquid,1,EDward Gaming,Team Liquid,0.0,100.0,50.0,56.36363636363636,1.1,133.73,205.74,3.58,0.1,1.09,132.01,199.34,5.95,0.09
EDward Gaming vs Team Liquid,EDward Gaming,0,EDward Gaming,Team Liquid,0.0,100.0,50.0,56.36363636363636,1.1,133.73,205.74,3.58,0.1,1.09,132.01,199.34,5.95,0.09
EDward Gaming vs Team Liquid,Team Liquid,1,EDward Gaming,Team Liquid,0.0,100.0,50.0,56.36363636363636,1.1,133.73,205.74,3.58,0.1,1.09,132.01,199.34,5.95,0.09
DRX vs Sentinels,DRX,1,DRX,Sentinels,50.0,50.0,57.14285714285714,51.11111111111111,1.09,128.53,196.68,6.51,0.09,1.07,130.42,198.68,5.89,0.1
DRX vs Sentinels,Sentinels,0,DRX,Sentinels,50.0,50.0,57.14285714285714,51.11111111111111,1.09,128.53,196.68,6.51,0.09,1.07,130.42,198.68,5.89,0.1
DRX vs Sentinels,DRX,0,DRX,Sentinels,50.0,50.0,57.14285714285714,51.11111111111111,1.09,128.53,196.68,6.51,0.09,1.07,130.42,198.68,5.89,0.1
DRX vs Sentinels,Sentinels,1,DRX,Sentinels,50.0,50.0,57.14285714285714,51.11111111111111,1.09,128.53,196.68,6.51,0.09,1.07,130.42,198.68,5.89,0.1
Team Vitality vs T1,Team Vitality,1,Team Vitality,T1,80.0,20.0,62.857142857142854,44.26229508196721,1.03,127.68,197.07,5.18,0.11,1.05,130.92,198.65,6.11,0.1
Team Vitality vs T1,T1,0,Team Vitality,T1,80.0,20.0,62.857142857142854,44.26229508196721,1.03,127.68,197.07,5.18,0.11,1.05,130.92,198.65,6.11,0.1
Team Vitality vs T1,Team Vitality,1,Team Vitality,T1,80.0,20.0,62.857142857142854,44.26229508196721,1.03,127.68,197.07,5.18,0.11,1.05,130.92,198.65,6.11,0.1
Team Vitality vs T1,T1,0,Team Vitality,T1,80.0,20.0,62.857142857142854,44.26229508196721,1.03,127.68,197.07,5.18,0.11,1.05,130.92,198.65,6.11,0.1
G2 Esports vs Trace Esports,G2 Esports,0,G2 Esports,Trace Esports,50.0,50.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,1.01,115.04,192.62,2.21,0.11
G2 Esports vs Trace Esports,Trace Esports,1,G2 Esports,Trace Esports,50.0,50.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,1.01,115.04,192.62,2.21,0.11
G2 Esports vs Trace Esports,G2 Esports,1,G2 Esports,Trace Esports,50.0,50.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,1.01,115.04,192.62,2.21,0.11
G2 Esports vs Trace Esports,Trace Esports,0,G2 Esports,Trace Esports,50.0,50.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,1.01,115.04,192.62,2.21,0.11
DRX vs Team Vitality,DRX,0,DRX,Team Vitality,66.66666666666666,33.33333333333333,57.14285714285714,62.857142857142854,1.09,128.53,196.68,6.51,0.09,1.03,127.68,197.07,5.18,0.11
DRX vs Team Vitality,Team Vitality,1,DRX,Team Vitality,66.66666666666666,33.33333333333333,57.14285714285714,62.857142857142854,1.09,128.53,196.68,6.51,0.09,1.03,127.68,197.07,5.18,0.11
DRX vs Team Vitality,DRX,1,DRX,Team Vitality,66.66666666666666,33.33333333333333,57.14285714285714,62.857142857142854,1.09,128.53,196.68,6.51,0.09,1.03,127.68,197.07,5.18,0.11
DRX vs Team Vitality,Team Vitality,0,DRX,Team Vitality,66.66666666666666,33.33333333333333,57.14285714285714,62.857142857142854,1.09,128.53,196.68,6.51,0.09,1.03,127.68,197.07,5.18,0.11
DRX vs Team Vitality,DRX,1,DRX,Team Vitality,66.66666666666666,33.33333333333333,57.14285714285714,62.857142857142854,1.09,128.53,196.68,6.51,0.09,1.03,127.68,197.07,5.18,0.11
DRX vs Team Vitality,Team Vitality,0,DRX,Team Vitality,66.66666666666666,33.33333333333333,57.14285714285714,62.857142857142854,1.09,128.53,196.68,6.51,0.09,1.03,127.68,197.07,5.18,0.11
EDward Gaming vs G2 Esports,EDward Gaming,1,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,G2 Esports,0,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,EDward Gaming,1,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,G2 Esports,0,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,EDward Gaming,1,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,G2 Esports,0,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
T1 vs Trace Esports,T1,0,T1,Trace Esports,50.0,50.0,44.26229508196721,50.0,1.05,130.92,198.65,6.11,0.1,1.01,115.04,192.62,2.21,0.11
T1 vs Trace Esports,Trace Esports,1,T1,Trace Esports,50.0,50.0,44.26229508196721,50.0,1.05,130.92,198.65,6.11,0.1,1.01,115.04,192.62,2.21,0.11
T1 vs Trace Esports,T1,1,T1,Trace Esports,50.0,50.0,44.26229508196721,50.0,1.05,130.92,198.65,6.11,0.1,1.01,115.04,192.62,2.21,0.11
T1 vs Trace Esports,Trace Esports,0,T1,Trace Esports,50.0,50.0,44.26229508196721,50.0,1.05,130.92,198.65,6.11,0.1,1.01,115.04,192.62,2.21,0.11
Team Liquid vs Sentinels,Team Liquid,0,Team Liquid,Sentinels,66.66666666666666,33.33333333333333,56.36363636363636,51.11111111111111,1.09,132.01,199.34,5.95,0.09,1.07,130.42,198.68,5.89,0.1
Team Liquid vs Sentinels,Sentinels,1,Team Liquid,Sentinels,66.66666666666666,33.33333333333333,56.36363636363636,51.11111111111111,1.09,132.01,199.34,5.95,0.09,1.07,130.42,198.68,5.89,0.1
Team Liquid vs Sentinels,Team Liquid,1,Team Liquid,Sentinels,66.66666666666666,33.33333333333333,56.36363636363636,51.11111111111111,1.09,132.01,199.34,5.95,0.09,1.07,130.42,198.68,5.89,0.1
Team Liquid vs Sentinels,Sentinels,0,Team Liquid,Sentinels,66.66666666666666,33.33333333333333,56.36363636363636,51.11111111111111,1.09,132.01,199.34,5.95,0.09,1.07,130.42,198.68,5.89,0.1
Team Liquid vs Sentinels,Team Liquid,1,Team Liquid,Sentinels,66.66666666666666,33.33333333333333,56.36363636363636,51.11111111111111,1.09,132.01,199.34,5.95,0.09,1.07,130.42,198.68,5.89,0.1
Team Liquid vs Sentinels,Sentinels,0,Team Liquid,Sentinels,66.66666666666666,33.33333333333333,56.36363636363636,51.11111111111111,1.09,132.01,199.34,5.95,0.09,1.07,130.42,198.68,5.89,0.1
T1 vs DRX,T1,0,T1,DRX,41.66666666666667,58.333333333333336,44.26229508196721,57.14285714285714,1.05,130.92,198.65,6.11,0.1,1.09,128.53,196.68,6.51,0.09
T1 vs DRX,DRX,1,T1,DRX,41.66666666666667,58.333333333333336,44.26229508196721,57.14285714285714,1.05,130.92,198.65,6.11,0.1,1.09,128.53,196.68,6.51,0.09
T1 vs DRX,T1,1,T1,DRX,41.66666666666667,58.333333333333336,44.26229508196721,57.14285714285714,1.05,130.92,198.65,6.11,0.1,1.09,128.53,196.68,6.51,0.09
T1 vs DRX,DRX,0,T1,DRX,41.66666666666667,58.333333333333336,44.26229508196721,57.14285714285714,1.05,130.92,198.65,6.11,0.1,1.09,128.53,196.68,6.51,0.09
G2 Esports vs Team Liquid,G2 Esports,0,G2 Esports,Team Liquid,0.0,100.0,40.35087719298245,56.36363636363636,1.14,133.75,205.11,7.91,0.09,1.09,132.01,199.34,5.95,0.09
G2 Esports vs Team Liquid,Team Liquid,1,G2 Esports,Team Liquid,0.0,100.0,40.35087719298245,56.36363636363636,1.14,133.75,205.11,7.91,0.09,1.09,132.01,199.34,5.95,0.09
G2 Esports vs Team Liquid,G2 Esports,0,G2 Esports,Team Liquid,0.0,100.0,40.35087719298245,56.36363636363636,1.14,133.75,205.11,7.91,0.09,1.09,132.01,199.34,5.95,0.09
G2 Esports vs Team Liquid,Team Liquid,1,G2 Esports,Team Liquid,0.0,100.0,40.35087719298245,56.36363636363636,1.14,133.75,205.11,7.91,0.09,1.09,132.01,199.34,5.95,0.09
